// Start Time: Unknown
// Update Rate: 40.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.3.5
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Vel_X	Vel_Y	Vel_Z
17698		8.737797	1.252000	4.314487	0.510137	-0.372891	-0.375955	-0.677769			
17699		8.688911	1.382614	4.376383	0.510135	-0.372867	-0.375936	-0.677794			
17700		8.657770	1.366327	4.372959	0.510092	-0.373098	-0.375517	-0.677931			
17701		8.556377	1.145433	4.305639	0.510214	-0.373478	-0.374979	-0.677929			
17702		8.541222	1.205236	4.314246	0.510488	-0.373981	-0.374571	-0.677669			
17703		8.525944	1.052273	4.250356	0.510726	-0.374743	-0.373935	-0.677421			
17704		8.616057	1.057565	4.327131	0.511093	-0.375463	-0.373502	-0.676984			
17705		8.728454	1.086364	4.430570	0.511493	-0.376005	-0.373171	-0.676563			
17706		8.814473	1.099966	4.485907	0.511840	-0.376452	-0.372973	-0.676162			
17707		8.867266	1.005527	4.458373	0.512095	-0.376747	-0.372854	-0.675870			
17708		8.916578	1.142002	4.461081	0.512324	-0.376865	-0.372972	-0.675565			
17709		8.924401	1.107823	4.406944	0.512464	-0.376877	-0.373048	-0.675411			
17710		8.917338	1.152115	4.348142	0.512573	-0.376565	-0.373413	-0.675301			
17711		8.917567	1.170543	4.287552	0.512499	-0.376186	-0.373723	-0.675396			
17712		8.817415	1.187838	4.227611	0.512272	-0.375828	-0.373963	-0.675635			
17713		8.781982	1.199544	4.204673	0.512035	-0.375395	-0.374267	-0.675887			
17714		8.675653	1.246002	4.233132	0.511808	-0.374934	-0.374498	-0.676186			
17715		8.641358	1.195894	4.218059	0.511486	-0.374582	-0.374599	-0.676569			
17716		8.614398	1.207504	4.240705	0.511156	-0.374285	-0.374631	-0.676965			
17717		8.579552	1.240668	4.250498	0.510893	-0.374073	-0.374671	-0.677259			
17718		8.580589	1.249673	4.289896	0.510653	-0.374084	-0.374512	-0.677521			
17719		8.603587	1.211945	4.325229	0.510504	-0.374209	-0.374412	-0.677619			
17720		8.643313	1.211089	4.346174	0.510353	-0.374447	-0.374145	-0.677749			
17721		8.679119	1.157597	4.380923	0.510266	-0.374626	-0.373980	-0.677808			
17722		8.696083	1.172489	4.323110	0.510212	-0.374776	-0.373844	-0.677840			
17723		8.732546	1.200386	4.354949	0.510089	-0.374915	-0.373634	-0.677972			
17724		8.717430	1.114331	4.343739	0.510029	-0.374926	-0.373520	-0.678074			
17725		8.721624	1.208555	4.381438	0.509982	-0.374916	-0.373360	-0.678202			
17726		8.683051	1.180184	4.353960	0.509985	-0.374869	-0.373318	-0.678250			
17727		8.680405	1.211092	4.353924	0.509993	-0.374888	-0.373117	-0.678344			
17728		8.702661	1.186049	4.357744	0.509993	-0.374917	-0.372907	-0.678443			
17729		8.686099	1.247997	4.352277	0.510103	-0.375003	-0.372787	-0.678379			
17730		8.708662	1.259305	4.365015	0.510173	-0.375192	-0.372664	-0.678289			
17731		8.747821	1.244721	4.383666	0.510293	-0.375483	-0.372408	-0.678179			
17732		8.750219	1.231156	4.419213	0.510606	-0.375716	-0.372151	-0.677954			
17733		8.794858	1.273923	4.489154	0.511087	-0.375973	-0.372027	-0.677517			
17734		8.831272	1.343603	4.509582	0.511734	-0.376341	-0.371991	-0.676844			
17735		8.894932	1.495267	4.520153	0.512678	-0.376957	-0.372005	-0.675779			
17736		8.909514	1.608739	4.571886	0.513853	-0.378057	-0.371668	-0.674456			
17737		8.879779	1.526016	4.555304	0.515377	-0.379656	-0.370970	-0.672777			
17738		8.871750	1.586951	4.593944	0.517359	-0.381710	-0.370113	-0.670562			
17739		8.810501	1.374941	4.483133	0.519584	-0.384362	-0.368637	-0.668136			
17740		8.697382	1.193507	4.410897	0.522065	-0.387501	-0.366940	-0.665317			
17741		8.635709	1.078550	4.358785	0.524939	-0.391028	-0.365116	-0.661987			
17742		8.523169	0.973097	4.247612	0.528066	-0.395160	-0.363083	-0.658153			
17743		8.522629	0.773564	4.107828	0.531255	-0.399950	-0.360659	-0.654013			
17744		8.570019	0.450996	4.012873	0.534358	-0.405126	-0.357825	-0.649843			
17745		8.614641	0.180437	4.049232	0.537509	-0.410381	-0.354981	-0.645492			
17746		8.713608	0.035315	4.022068	0.541097	-0.415359	-0.352603	-0.640595			
17747		8.789412	-0.090150	3.977732	0.545000	-0.420001	-0.350665	-0.635301			
17748		8.884925	0.028190	3.980579	0.548921	-0.424682	-0.348638	-0.629907			
17749		8.971855	-0.092693	3.957135	0.552701	-0.429712	-0.346221	-0.624500			
17750		9.043696	-0.245516	3.905661	0.556544	-0.434975	-0.343600	-0.618865			
17751		9.029307	-0.414531	3.834758	0.560522	-0.440399	-0.340741	-0.612992			
17752		8.974104	-0.601642	3.799539	0.564484	-0.445990	-0.337646	-0.606998			
17753		8.906577	-0.919766	3.717018	0.568387	-0.451797	-0.334421	-0.600815			
17754		8.842001	-1.078665	3.680771	0.572351	-0.457689	-0.331291	-0.594290			
17755		8.815688	-1.321993	3.509526	0.576356	-0.463651	-0.328039	-0.587565			
17756		8.822603	-1.450340	3.440029	0.580530	-0.469505	-0.324873	-0.580523			
17757		8.844865	-1.608755	3.339468	0.584314	-0.475709	-0.321207	-0.573675			
17758		8.795646	-1.919170	3.255639	0.588011	-0.481961	-0.317134	-0.566906			
17759		8.835072	-2.156243	3.210752	0.591959	-0.487936	-0.313366	-0.559736			
17760		8.866281	-2.187780	3.121353	0.595695	-0.493996	-0.309543	-0.552538			
17761		8.838788	-2.658648	3.001236	0.598972	-0.500167	-0.305194	-0.545822			
17762		8.781637	-2.722927	3.126153	0.602635	-0.505914	-0.301271	-0.538626			
17763		8.768501	-2.917808	2.975952	0.606319	-0.511548	-0.297665	-0.531123			
17764		8.748396	-2.899478	2.931676	0.609824	-0.517336	-0.293667	-0.523677			
17765		8.698795	-3.109696	2.881824	0.613318	-0.523173	-0.289331	-0.516158			
17766		8.609914	-3.328352	2.793393	0.616841	-0.529124	-0.284892	-0.508302			
17767		8.532723	-3.535153	2.684825	0.620261	-0.535176	-0.280212	-0.500344			
17768		8.352041	-3.716872	2.671817	0.623618	-0.541353	-0.275334	-0.492168			
17769		8.294862	-4.023244	2.565499	0.626883	-0.547629	-0.270433	-0.483722			
17770		8.255602	-4.221841	2.398742	0.630228	-0.553687	-0.265539	-0.475113			
17771		8.088792	-4.415691	2.403428	0.633300	-0.559807	-0.260410	-0.466619			
17772		8.023159	-4.623929	2.374894	0.636695	-0.565600	-0.255557	-0.457610			
17773		7.968122	-4.703185	2.198508	0.639865	-0.571610	-0.250600	-0.448368			
17774		7.785770	-4.945240	2.111245	0.642486	-0.578006	-0.245178	-0.439327			
17775		7.696708	-5.304451	2.007736	0.644888	-0.584404	-0.239677	-0.430286			
17776		7.625562	-5.612522	1.870265	0.647526	-0.590393	-0.234478	-0.420910			
17777		7.509118	-5.650098	1.804613	0.649964	-0.596269	-0.229250	-0.411649			
17778		7.460473	-6.050652	1.655918	0.652114	-0.602067	-0.223895	-0.402658			
17779		7.384729	-6.179476	1.609909	0.654322	-0.607464	-0.218679	-0.393737			
17780		7.275596	-6.335836	1.532940	0.656326	-0.612704	-0.213340	-0.385118			
17781		7.235621	-6.507581	1.455923	0.658363	-0.617558	-0.208113	-0.376655			
17782		7.127371	-6.573551	1.436929	0.660083	-0.622483	-0.202710	-0.368393			
17783		7.048511	-6.604493	1.407185	0.661463	-0.627597	-0.197281	-0.360096			
17784		6.988857	-6.949226	1.281989	0.662651	-0.632733	-0.191787	-0.351796			
17785		6.876703	-7.095422	1.140504	0.664434	-0.637209	-0.186624	-0.343021			
17786		6.577377	-7.220842	1.026004	0.666213	-0.641444	-0.181465	-0.334336			
17787		6.285650	-7.396792	1.001654	0.667805	-0.645520	-0.176171	-0.326044			
17788		6.256547	-7.488097	0.995665	0.669939	-0.648935	-0.171218	-0.317411			
17789		6.194463	-7.324565	0.923322	0.672165	-0.652266	-0.166236	-0.308398			
17790		5.927682	-7.506077	0.865655	0.673874	-0.655924	-0.160777	-0.299682			
17791		5.694615	-7.900847	0.722914	0.675553	-0.659435	-0.155314	-0.290948			
17792		5.480870	-7.898576	0.718545	0.677511	-0.662461	-0.150088	-0.282131			
17793		5.359723	-7.916073	0.751460	0.679039	-0.665692	-0.144991	-0.273383			
17794		5.249746	-7.961475	0.780743	0.680064	-0.669370	-0.139953	-0.264329			
17795		5.088752	-8.152632	0.712185	0.680794	-0.673284	-0.134944	-0.254947			
17796		4.861486	-8.150259	0.693959	0.681782	-0.676966	-0.129803	-0.245033			
17797		4.636524	-8.273511	0.618241	0.682856	-0.680554	-0.124264	-0.234762			
17798		4.423111	-8.314670	0.563754	0.684336	-0.683767	-0.118412	-0.223889			
17799		4.222996	-8.214658	0.618795	0.685940	-0.686941	-0.112012	-0.212254			
17800		3.923766	-8.383997	0.501346	0.687604	-0.690153	-0.105407	-0.199446			
17801		3.470158	-8.476785	0.386866	0.688661	-0.693837	-0.098314	-0.186202			
17802		3.254338	-8.665905	0.365998	0.690004	-0.697126	-0.091094	-0.172078			
17803		3.060731	-8.557096	0.225653	0.692025	-0.699753	-0.083640	-0.156371			
17804		2.717019	-8.348685	0.158314	0.693623	-0.702683	-0.075041	-0.139619			
17805		2.259022	-8.879362	-0.074315	0.695175	-0.705420	-0.065291	-0.121864			
17806		1.722959	-8.969184	-0.048421	0.697445	-0.707081	-0.054790	-0.102984			
17807		1.353659	-9.246444	-0.378061	0.699675	-0.708167	-0.043871	-0.083846			
17808		0.833595	-9.806322	-0.406965	0.700616	-0.709733	-0.032655	-0.065961			
17809		0.536889	-10.361329	-0.448982	0.701564	-0.710549	-0.022349	-0.049282			
17810		0.210800	-10.538464	-0.451790	0.701682	-0.711540	-0.013351	-0.034284			
17811		0.121203	-11.014545	-0.594665	0.700996	-0.712807	-0.005697	-0.021863			
17812		0.062244	-11.294794	-0.422128	0.700043	-0.713997	0.000611	-0.012144			
17813		0.155915	-11.671904	-0.515746	0.699828	-0.714273	0.005706	-0.004758			
17814		-0.084676	-11.771750	-0.475013	0.700391	-0.713699	0.009310	-0.000337			
17815		-0.153335	-11.606459	-0.313988	0.701214	-0.712864	0.011093	0.001020			
17816		0.016692	-11.427724	-0.291311	0.701587	-0.712493	0.011329	0.000176			
17817		0.146829	-11.079807	-0.213900	0.701650	-0.712442	0.010504	-0.001885			
17818		0.207875	-10.718115	-0.124740	0.701532	-0.712563	0.009485	-0.004105			
17819		0.118676	-10.269172	-0.015126	0.701577	-0.712518	0.008623	-0.005790			
17820		0.023271	-9.872061	-0.023612	0.701908	-0.712190	0.008101	-0.006752			
17821		-0.083773	-9.667795	-0.001485	0.702179	-0.711920	0.007670	-0.007472			
17822		-0.181175	-9.575002	-0.008595	0.702335	-0.711762	0.007187	-0.008339			
17823		-0.118581	-9.462969	-0.046320	0.702700	-0.711397	0.006607	-0.009185			
17824		-0.029540	-9.303584	-0.048390	0.702883	-0.711212	0.006216	-0.009667			
17825		-0.041353	-9.394186	-0.153508	0.702699	-0.711392	0.006052	-0.009917			
17826		-0.031879	-9.485678	-0.111694	0.702595	-0.711495	0.006026	-0.009936			
17827		0.016275	-9.564803	-0.162457	0.702797	-0.711295	0.006385	-0.009749			
17828		-0.033767	-9.645276	-0.116659	0.702865	-0.711226	0.006851	-0.009596			
17829		-0.002268	-9.713349	-0.035773	0.702775	-0.711313	0.007181	-0.009502			
17830		0.068488	-9.926572	-0.130402	0.702687	-0.711397	0.007343	-0.009508			
17831		0.073560	-9.845709	-0.048721	0.702685	-0.711396	0.007454	-0.009671			
17832		0.130557	-9.948692	-0.099446	0.702750	-0.711325	0.007515	-0.010118			
17833		0.149040	-9.971594	-0.106542	0.703090	-0.710980	0.007612	-0.010691			
17834		0.116548	-9.851249	-0.069701	0.703225	-0.710839	0.007618	-0.011118			
17835		0.092684	-9.798521	-0.131942	0.703084	-0.710974	0.007579	-0.011477			
17836		0.124410	-9.883787	-0.110781	0.702864	-0.711184	0.007681	-0.011865			
17837		0.132110	-9.963674	-0.127421	0.702986	-0.711053	0.007877	-0.012332			
17838		0.105506	-9.842595	-0.104663	0.703361	-0.710673	0.008086	-0.012748			
17839		0.021210	-9.787590	-0.046701	0.703281	-0.710740	0.008148	-0.013329			
17840		0.066499	-9.924187	-0.069483	0.702991	-0.711018	0.007987	-0.013882			
17841		0.023070	-9.898072	-0.093455	0.702968	-0.711030	0.007792	-0.014554			
17842		0.122065	-9.916937	-0.102988	0.703128	-0.710852	0.007754	-0.015461			
17843		0.119594	-9.910440	-0.071275	0.703437	-0.710525	0.007811	-0.016421			
17844		0.106369	-9.881051	-0.026866	0.703508	-0.710432	0.007693	-0.017426			
17845		0.175446	-9.782783	-0.037259	0.703064	-0.710847	0.007470	-0.018478			
17846		0.202945	-9.934052	-0.081747	0.702874	-0.711005	0.007485	-0.019605			
17847		0.198444	-9.730828	0.000351	0.702956	-0.710893	0.007469	-0.020681			
17848		0.260135	-9.701335	-0.048762	0.702706	-0.711108	0.007494	-0.021782			
17849		0.230616	-9.750344	-0.043455	0.702177	-0.711595	0.007536	-0.022860			
17850		0.245884	-9.685522	-0.044868	0.701579	-0.712155	0.007538	-0.023790			
17851		0.244316	-9.771705	-0.155565	0.701118	-0.712576	0.007648	-0.024713			
17852		0.236879	-9.640582	-0.032565	0.700174	-0.713465	0.007900	-0.025734			
17853		0.368981	-9.830318	-0.280385	0.699102	-0.714463	0.008141	-0.027060			
17854		0.245505	-9.509637	-0.090752	0.697799	-0.715679	0.008382	-0.028458			
17855		0.263502	-9.833074	-0.283545	0.695875	-0.717507	0.008546	-0.029487			
17856		0.358034	-9.809244	-0.304689	0.694959	-0.718347	0.008643	-0.030564			
17857		0.302933	-9.636683	-0.270833	0.694258	-0.718990	0.008867	-0.031314			
17858		0.342914	-9.867307	-0.420500	0.694020	-0.719191	0.009127	-0.031900			
17859		0.297179	-9.771387	-0.266315	0.694204	-0.718984	0.009337	-0.032485			
17860		0.302296	-9.880178	-0.270977	0.694511	-0.718657	0.009371	-0.033140			
17861		0.408954	-10.184260	-0.344455	0.695594	-0.717570	0.009523	-0.033937			
17862		0.370638	-10.244277	-0.299318	0.697871	-0.715305	0.009737	-0.034926			
17863		0.367257	-10.559102	-0.319130	0.702165	-0.711032	0.009500	-0.036171			
17864		0.345926	-10.365823	-0.114562	0.708689	-0.704468	0.008973	-0.037481			
17865		0.357002	-10.244536	0.147418	0.717128	-0.695807	0.007997	-0.038936			
17866		0.456069	-9.256492	0.654187	0.725032	-0.687472	0.007276	-0.040706			
17867		0.295932	-9.410308	0.922538	0.728913	-0.683246	0.006753	-0.042617			
17868		0.653071	-10.466732	0.442839	0.732964	-0.678781	0.006206	-0.044504			
17869		0.621123	-10.569313	0.746979	0.741143	-0.669736	0.005647	-0.046131			
17870		0.496590	-10.020275	1.318369	0.751017	-0.658525	0.005459	-0.047851			
17871		0.499936	-9.577591	1.724539	0.760091	-0.647880	0.005504	-0.049828			
17872		0.703958	-9.665480	1.795837	0.768765	-0.637449	0.005754	-0.051246			
17873		0.637492	-9.680588	2.098192	0.778515	-0.625442	0.006433	-0.051920			
17874		0.468778	-9.379581	2.466681	0.788292	-0.613033	0.007107	-0.052309			
17875		0.437184	-9.041852	2.820997	0.796995	-0.601611	0.007915	-0.052919			
17876		0.470582	-9.161929	2.939355	0.804969	-0.590864	0.008717	-0.053182			
17877		0.488708	-9.009474	3.126019	0.812678	-0.580212	0.009754	-0.053037			
17878		0.391542	-9.159415	3.244088	0.819869	-0.569996	0.011021	-0.052892			
17879		0.326359	-9.078158	3.481556	0.827590	-0.558718	0.012191	-0.052736			
17880		0.372700	-8.846771	3.695562	0.835538	-0.546763	0.013370	-0.052427			
17881		0.380646	-8.598761	4.081718	0.842778	-0.535517	0.014879	-0.052211			
17882		0.180336	-8.503005	4.282802	0.848367	-0.526595	0.016220	-0.052045			
17883		0.307369	-8.591624	4.349325	0.853333	-0.518501	0.017185	-0.051810			
17884		0.331570	-8.503720	4.408596	0.857842	-0.510984	0.018652	-0.051517			
17885		0.150385	-8.828178	4.725594	0.862981	-0.502221	0.020001	-0.051362			
17886		0.153797	-8.791483	4.891930	0.869008	-0.491702	0.020852	-0.051182			
17887		0.433826	-8.446426	5.003851	0.876174	-0.478773	0.022082	-0.051065			
17888		0.240727	-8.220231	5.394483	0.883363	-0.465288	0.024196	-0.050898			
17889		0.078055	-8.168156	5.662356	0.890798	-0.450792	0.026281	-0.050744			
17890		-0.075935	-8.000687	6.029040	0.898070	-0.436007	0.028261	-0.050699			
17891		-0.113047	-7.485339	6.163726	0.905233	-0.420821	0.030153	-0.050534			
17892		-0.238355	-7.314466	6.499235	0.911873	-0.406082	0.032090	-0.050556			
17893		-0.338383	-7.048123	6.680596	0.918530	-0.390643	0.033904	-0.050519			
17894		-0.370676	-6.808251	6.886589	0.924781	-0.375439	0.035678	-0.050523			
17895		-0.296727	-6.402320	7.152146	0.930598	-0.360626	0.037432	-0.050353			
17896		-0.406929	-6.259577	7.182311	0.935859	-0.346577	0.039273	-0.050096			
17897		-0.403804	-6.121941	7.280628	0.940587	-0.333355	0.041249	-0.049691			
17898		-0.518123	-6.239030	7.417986	0.944879	-0.320735	0.043461	-0.049431			
17899		-0.559489	-5.878861	7.553463	0.949260	-0.307257	0.045399	-0.049378			
17900		-0.573533	-5.550335	7.804041	0.953166	-0.294575	0.047408	-0.049518			
17901		-0.649067	-5.400231	7.951264	0.956815	-0.282111	0.049262	-0.049907			
17902		-0.730543	-4.955688	8.058632	0.960249	-0.269824	0.050921	-0.050249			
17903		-0.669317	-4.697206	8.294902	0.963206	-0.258641	0.052720	-0.050599			
17904		-0.711148	-4.616300	8.522930	0.965888	-0.248013	0.054598	-0.050690			
17905		-0.765889	-4.573266	8.612344	0.968527	-0.237073	0.056507	-0.050595			
17906		-0.806577	-4.262614	8.710252	0.971257	-0.225221	0.058374	-0.050280			
17907		-0.889512	-4.086852	8.807165	0.973750	-0.213704	0.060468	-0.049859			
17908		-0.887421	-4.026142	8.863983	0.976183	-0.201696	0.062810	-0.049393			
17909		-0.980266	-3.896686	8.983493	0.978737	-0.188196	0.065337	-0.048859			
17910		-1.086096	-3.427418	9.229338	0.981090	-0.174741	0.067726	-0.048383			
17911		-1.163548	-3.272053	9.308797	0.983038	-0.162582	0.070066	-0.047893			
17912		-1.123538	-3.309485	9.235394	0.984888	-0.150059	0.072306	-0.047428			
17913		-1.289465	-2.865343	9.366168	0.986638	-0.137065	0.074573	-0.046887			
17914		-1.328483	-2.476628	9.428133	0.988127	-0.124810	0.076695	-0.046309			
17915		-1.331533	-2.287137	9.446538	0.989386	-0.113264	0.078806	-0.045569			
17916		-1.379023	-2.232204	9.404245	0.990477	-0.101806	0.081189	-0.044706			
17917		-1.463612	-2.106625	9.313828	0.991495	-0.089548	0.083691	-0.043753			
17918		-1.384644	-1.794047	9.168572	0.992430	-0.075794	0.086730	-0.042604			
17919		-1.393034	-1.582486	8.949726	0.993162	-0.060655	0.090861	-0.041166			
17920		-1.629994	-0.759679	9.025591	0.993663	-0.045286	0.095229	-0.038919			
17921		-1.734448	-0.549457	8.833752	0.993835	-0.031531	0.099990	-0.036045			
17922		-2.026685	-0.078325	8.980642	0.993713	-0.020041	0.105081	-0.033017			
17923		-2.348537	0.273675	9.236022	0.993405	-0.014124	0.109689	-0.030240			
17924		-2.401873	0.043907	9.089519	0.993002	-0.013775	0.113827	-0.028308			
17925		-2.491351	-0.077089	9.181361	0.992765	-0.014310	0.116090	-0.027127			
17926		-2.374744	-0.468692	9.337770	0.992617	-0.014948	0.117384	-0.026639			
17927		-2.287998	-0.278462	9.549456	0.992448	-0.016088	0.118576	-0.026994			
17928		-2.276637	-0.346472	9.462864	0.992283	-0.017428	0.119624	-0.027586			
17929		-2.233424	-0.359967	9.672188	0.992192	-0.017404	0.120316	-0.027845			
17930		-2.234545	-0.157397	9.895157	0.992092	-0.017982	0.121060	-0.027838			
17931		-2.379602	-0.283997	9.919131	0.992005	-0.019185	0.121610	-0.027729			
17932		-2.370500	-0.490102	9.806645	0.991941	-0.020446	0.121941	-0.027666			
17933		-2.404637	-0.536220	9.719311	0.991941	-0.020426	0.121957	-0.027602			
17934		-2.472943	-0.270511	9.722795	0.991969	-0.020753	0.121695	-0.027501			
17935		-2.394682	-0.455888	9.585621	0.991978	-0.022308	0.121303	-0.027691			
17936		-2.355480	-0.687039	9.448760	0.991991	-0.023130	0.120970	-0.028014			
17937		-2.321911	-0.557387	9.461070	0.992024	-0.023134	0.120626	-0.028348			
17938		-2.287716	-0.448475	9.428812	0.992048	-0.023099	0.120392	-0.028524			
17939		-2.309318	-0.513221	9.363590	0.992036	-0.023422	0.120376	-0.028749			
17940		-2.377264	-0.596443	9.435882	0.992008	-0.023303	0.120540	-0.029091			
17941		-2.364151	-0.485827	9.460593	0.992017	-0.022590	0.120556	-0.029298			
17942		-2.389237	-0.373253	9.512018	0.992014	-0.022463	0.120538	-0.029556			
17943		-2.350484	-0.402696	9.464620	0.992016	-0.022434	0.120440	-0.029907			
17944		-2.415313	-0.353217	9.613714	0.992033	-0.022387	0.120244	-0.030167			
17945		-2.346871	-0.352431	9.624122	0.992066	-0.022890	0.119824	-0.030385			
17946		-2.314667	-0.475938	9.493220	0.992084	-0.023315	0.119570	-0.030464			
17947		-2.280992	-0.429624	9.507516	0.992106	-0.023312	0.119411	-0.030368			
17948		-2.311382	-0.451660	9.591355	0.992124	-0.023304	0.119306	-0.030227			
17949		-2.317035	-0.475410	9.525578	0.992139	-0.023452	0.119170	-0.030136			
17950		-2.329388	-0.488533	9.511609	0.992176	-0.023548	0.118881	-0.030003			
17951		-2.288261	-0.491117	9.509869	0.992212	-0.023545	0.118606	-0.029875			
17952		-2.287279	-0.474348	9.410232	0.992249	-0.023626	0.118296	-0.029831			
17953		-2.262836	-0.395535	9.448358	0.992276	-0.024278	0.117946	-0.029793			
17954		-2.249235	-0.582538	9.352675	0.992264	-0.025276	0.117850	-0.029753			
17955		-2.260721	-0.632322	9.293049	0.992279	-0.025361	0.117687	-0.029831			
17956		-2.260475	-0.553770	9.339762	0.992290	-0.024785	0.117687	-0.029938			
17957		-2.290137	-0.447381	9.342470	0.992277	-0.024561	0.117814	-0.030046			
17958		-2.337263	-0.498202	9.370492	0.992268	-0.024780	0.117776	-0.030313			
17959		-2.252513	-0.554376	9.336533	0.992249	-0.024922	0.117759	-0.030895			
17960		-2.264727	-0.491071	9.380624	0.992223	-0.024995	0.117812	-0.031434			
17961		-2.239138	-0.537982	9.459309	0.992185	-0.025214	0.117952	-0.031957			
17962		-2.302338	-0.714460	9.549917	0.992149	-0.025115	0.118052	-0.032751			
17963		-2.411160	-0.714615	9.667591	0.992150	-0.024488	0.117823	-0.033996			
17964		-2.458291	-0.833296	9.723481	0.992161	-0.024189	0.117213	-0.035967			
17965		-2.581230	-1.142982	9.717780	0.992224	-0.022855	0.115929	-0.039104			
17966		-2.518669	-1.105074	9.690324	0.992336	-0.020241	0.113823	-0.043643			
17967		-2.326471	-0.884890	9.789869	0.992431	-0.017349	0.111177	-0.049195			
17968		-2.233035	-0.835831	9.787958	0.992489	-0.014645	0.108115	-0.055342			
17969		-2.058848	-0.665848	9.683276	0.992499	-0.011826	0.104816	-0.061805			
17970		-1.948369	-0.699103	9.621026	0.992421	-0.009008	0.101631	-0.068490			
17971		-1.838741	-0.514096	9.512808	0.992260	-0.005341	0.098542	-0.075368			
17972		-1.769234	-0.202983	9.543783	0.992031	-0.001453	0.095647	-0.081999			
17973		-1.758869	-0.094344	9.556862	0.991744	0.002249	0.092871	-0.088389			
17974		-1.775417	0.011798	9.590057	0.991404	0.005501	0.090158	-0.094654			
17975		-1.845903	-0.119214	9.610466	0.990999	0.008206	0.087387	-0.101077			
17976		-1.868386	-0.128752	9.612229	0.990494	0.011364	0.084636	-0.107841			
17977		-1.802789	-0.022382	9.576610	0.989878	0.014795	0.081718	-0.115089			
17978		-1.701178	0.055140	9.580235	0.989165	0.017943	0.078802	-0.122557			
17979		-1.651924	0.244449	9.687048	0.988394	0.020700	0.075792	-0.130020			
17980		-1.601373	0.257827	9.636208	0.987565	0.023169	0.072727	-0.137441			
17981		-1.543127	0.135706	9.575900	0.986632	0.025183	0.069840	-0.145068			
17982		-1.554897	0.281722	9.674209	0.985614	0.027535	0.066923	-0.152738			
17983		-1.547392	0.403827	9.811139	0.984539	0.029522	0.063709	-0.160477			
17984		-1.447068	0.259441	9.628163	0.983349	0.031249	0.060649	-0.168436			
17985		-1.505051	0.117481	9.537879	0.981936	0.033808	0.057734	-0.176991			
17986		-1.403286	0.262706	9.605440	0.980343	0.037519	0.054566	-0.185856			
17987		-1.212786	0.516116	9.772129	0.978599	0.041856	0.051290	-0.194838			
17988		-1.119693	0.560572	9.710745	0.976754	0.045652	0.048169	-0.203833			
17989		-1.220331	0.565545	9.722517	0.974747	0.049547	0.045077	-0.213028			
17990		-1.185293	0.508561	9.717177	0.972567	0.053317	0.041918	-0.222515			
17991		-1.065469	0.566509	9.562137	0.970177	0.057655	0.038624	-0.232253			
17992		-0.966205	0.957836	9.642413	0.967665	0.062465	0.035118	-0.241847			
17993		-1.049028	1.082197	9.732077	0.965078	0.066369	0.031683	-0.251429			
17994		-0.994018	1.059036	9.623725	0.962364	0.069216	0.028472	-0.261254			
17995		-1.038202	0.947022	9.488960	0.959445	0.072160	0.025297	-0.271327			
17996		-0.995806	1.091719	9.579486	0.956288	0.075388	0.022154	-0.281672			
17997		-0.983115	1.056290	9.555141	0.952869	0.079144	0.019027	-0.292257			
17998		-0.941449	1.137968	9.597493	0.949193	0.083149	0.015645	-0.303109			
17999		-0.907050	1.328933	9.553165	0.945262	0.087730	0.012185	-0.314062			
18000		-0.931219	1.523089	9.573451	0.941146	0.092232	0.008688	-0.325057			
18001		-0.820967	1.771315	9.546748	0.936880	0.096374	0.005132	-0.336068			
18002		-0.754840	1.908852	9.477287	0.932597	0.099758	0.002060	-0.346854			
18003		-0.792052	1.930212	9.479987	0.928306	0.102852	-0.000962	-0.357306			
18004		-0.743679	2.242433	9.439362	0.924009	0.105625	-0.003873	-0.367473			
18005		-0.656536	2.321152	9.321939	0.919812	0.107974	-0.006520	-0.377154			
18006		-0.620994	2.280214	9.237356	0.915744	0.109976	-0.008601	-0.386321			
18007		-0.761288	2.296048	9.359734	0.911735	0.111813	-0.010376	-0.395131			
18008		-0.876557	2.316285	9.443166	0.907826	0.112790	-0.011874	-0.403719			
18009		-0.882320	2.327806	9.439794	0.903983	0.112969	-0.013118	-0.412165			
18010		-0.874008	2.170057	9.279811	0.900168	0.112434	-0.013972	-0.420548			
18011		-0.924232	2.120059	9.392261	0.896291	0.111353	-0.014546	-0.429012			
18012		-0.886597	2.002532	9.494558	0.892270	0.110095	-0.015066	-0.437615			
18013		-0.893906	1.829671	9.499520	0.888082	0.109322	-0.015844	-0.446215			
18014		-0.850094	1.900461	9.466072	0.883629	0.109254	-0.016896	-0.454948			
18015		-0.876427	1.965732	9.670349	0.878999	0.109371	-0.018038	-0.463759			
18016		-0.891425	1.866416	9.667265	0.874095	0.109424	-0.019185	-0.472880			
18017		-0.858005	1.902106	9.683139	0.868938	0.109602	-0.020364	-0.482203			
18018		-0.796648	1.896684	9.683944	0.863559	0.109491	-0.021454	-0.491748			
18019		-0.827787	1.769488	9.617986	0.857905	0.109588	-0.022818	-0.501467			
18020		-0.828484	1.790605	9.646524	0.851946	0.110136	-0.024763	-0.511317			
18021		-0.801351	1.869159	9.642615	0.845647	0.110696	-0.026850	-0.521446			
18022		-0.804630	1.982437	9.633143	0.839014	0.110747	-0.028544	-0.531954			
