// Start Time: Unknown
// Update Rate: 40.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.3.5
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Vel_X	Vel_Y	Vel_Z
17706		-2.868028	-7.760861	5.520051	0.855118	-0.470957	0.052666	0.210237			
17707		-2.929696	-7.820578	5.495899	0.854940	-0.470960	0.052982	0.210873			
17708		-2.873540	-7.829460	5.512096	0.854754	-0.471010	0.053173	0.211464			
17709		-2.894671	-7.871709	5.457701	0.854533	-0.471220	0.053070	0.211918			
17710		-2.854341	-7.872486	5.412746	0.854371	-0.471401	0.052709	0.212258			
17711		-2.860178	-7.856224	5.327024	0.854300	-0.471527	0.052230	0.212379			
17712		-2.877438	-7.846793	5.290408	0.854267	-0.471646	0.051752	0.212368			
17713		-2.817097	-7.770179	5.255728	0.854299	-0.471713	0.051331	0.212189			
17714		-2.826171	-7.743320	5.260546	0.854394	-0.471691	0.050987	0.211941			
17715		-2.795330	-7.698791	5.232929	0.854512	-0.471634	0.050744	0.211649			
17716		-2.840006	-7.631087	5.253183	0.854651	-0.471486	0.050604	0.211452			
17717		-2.823883	-7.573146	5.243288	0.854761	-0.471352	0.050688	0.211286			
17718		-2.837109	-7.614839	5.264526	0.854812	-0.471302	0.050936	0.211131			
17719		-2.844822	-7.654969	5.339970	0.854811	-0.471308	0.051161	0.211069			
17720		-2.817767	-7.671141	5.322505	0.854828	-0.471244	0.051456	0.211068			
17721		-2.832218	-7.658443	5.339267	0.854838	-0.471168	0.051787	0.211118			
17722		-2.832428	-7.699622	5.346266	0.854771	-0.471214	0.052076	0.211216			
17723		-2.863107	-7.693981	5.362085	0.854738	-0.471191	0.052345	0.211336			
17724		-2.849761	-7.706730	5.366162	0.854777	-0.471031	0.052623	0.211461			
17725		-2.885130	-7.701188	5.377361	0.854807	-0.470875	0.052822	0.211643			
17726		-2.874058	-7.692361	5.354507	0.854799	-0.470792	0.052985	0.211816			
17727		-2.885996	-7.655469	5.352398	0.854816	-0.470637	0.053243	0.212030			
17728		-2.881490	-7.678223	5.329614	0.854802	-0.470537	0.053441	0.212255			
17729		-2.880561	-7.688625	5.354251	0.854795	-0.470436	0.053726	0.212435			
17730		-2.891098	-7.673169	5.355230	0.854789	-0.470341	0.054016	0.212595			
17731		-2.914783	-7.700588	5.352264	0.854762	-0.470296	0.054221	0.212753			
17732		-2.894839	-7.726351	5.380445	0.854789	-0.470141	0.054409	0.212938			
17733		-2.913226	-7.714960	5.391075	0.854834	-0.469992	0.054550	0.213051			
17734		-2.935552	-7.751328	5.393662	0.854899	-0.469882	0.054584	0.213024			
17735		-2.929096	-7.793629	5.355850	0.855047	-0.469735	0.054435	0.212794			
17736		-2.920138	-7.808669	5.399811	0.855353	-0.469452	0.054236	0.212237			
17737		-2.884503	-7.831073	5.468561	0.855752	-0.469168	0.053883	0.211342			
17738		-2.857046	-7.814759	5.449630	0.856186	-0.468947	0.053449	0.210184			
17739		-2.831010	-7.786742	5.454540	0.856725	-0.468683	0.053059	0.208672			
17740		-2.819464	-7.696424	5.393089	0.857356	-0.468301	0.052857	0.206979			
17741		-2.798985	-7.547610	5.295395	0.857973	-0.467927	0.052907	0.205249			
17742		-2.776563	-7.515377	5.236335	0.858545	-0.467635	0.053272	0.203420			
17743		-2.792523	-7.512053	5.303434	0.859011	-0.467460	0.053955	0.201668			
17744		-2.792380	-7.545159	5.351592	0.859328	-0.467433	0.054616	0.200198			
17745		-2.706311	-7.524816	5.283378	0.859540	-0.467483	0.055640	0.198881			
17746		-2.762548	-7.612239	5.254682	0.859725	-0.467424	0.056812	0.197888			
17747		-2.737824	-7.674208	5.394212	0.859978	-0.467157	0.058262	0.196994			
17748		-2.739139	-7.729661	5.368671	0.860226	-0.466870	0.059673	0.196172			
17749		-2.783316	-7.810322	5.427653	0.860486	-0.466607	0.061127	0.195208			
17750		-2.823957	-7.718115	5.476233	0.860618	-0.466660	0.062903	0.193928			
17751		-2.924769	-7.715392	5.467340	0.860779	-0.466694	0.064242	0.192691			
17752		-2.840263	-7.802476	5.431002	0.861032	-0.466536	0.065198	0.191619			
17753		-2.821083	-7.746087	5.466813	0.861098	-0.466758	0.066180	0.190438			
17754		-2.884216	-7.684372	5.325458	0.861326	-0.466698	0.067181	0.189201			
17755		-2.896240	-7.628834	5.384798	0.861633	-0.466340	0.068431	0.188237			
17756		-2.944100	-7.511662	5.433399	0.861688	-0.466361	0.069489	0.187543			
17757		-2.964023	-7.555207	5.331261	0.861752	-0.466360	0.070264	0.186961			
17758		-2.862531	-7.624510	5.388525	0.861802	-0.466303	0.071123	0.186547			
17759		-2.985489	-7.754312	5.251683	0.862093	-0.465811	0.072262	0.185996			
17760		-2.973106	-7.623833	5.453695	0.862283	-0.465419	0.073243	0.185713			
17761		-2.866879	-7.575393	5.383605	0.862425	-0.465073	0.074118	0.185570			
17762		-3.006122	-7.671288	5.282373	0.862578	-0.464728	0.075263	0.185261			
17763		-3.076150	-7.705786	5.370972	0.862864	-0.464117	0.076276	0.185049			
17764		-2.993292	-7.611674	5.516908	0.863016	-0.463733	0.077260	0.184895			
17765		-3.032273	-7.670932	5.479881	0.863530	-0.462668	0.078664	0.184568			
17766		-3.106923	-7.603271	5.449153	0.863648	-0.462340	0.079537	0.184468			
17767		-3.111591	-7.542059	5.452736	0.863668	-0.462214	0.080273	0.184368			
17768		-3.040137	-7.578218	5.397913	0.863977	-0.461540	0.080988	0.184298			
17769		-2.984947	-7.540678	5.389383	0.864041	-0.461228	0.082057	0.184307			
17770		-3.131151	-7.454757	5.328753	0.864212	-0.460749	0.083295	0.184147			
17771		-3.052360	-7.362442	5.648317	0.864222	-0.460388	0.084521	0.184444			
17772		-3.156308	-7.560558	5.320653	0.863832	-0.460806	0.085575	0.184738			
17773		-3.102806	-7.572465	5.327633	0.864050	-0.460033	0.087025	0.184971			
17774		-3.198316	-7.370834	5.570678	0.863908	-0.459902	0.088897	0.185068			
17775		-3.279357	-7.383077	5.377472	0.863505	-0.460234	0.090072	0.185556			
17776		-3.255226	-7.480169	5.197481	0.863316	-0.460132	0.091418	0.186030			
17777		-3.229214	-7.413913	5.568686	0.863259	-0.459682	0.093305	0.186470			
17778		-3.279376	-7.346465	5.506384	0.862698	-0.460131	0.095116	0.187039			
17779		-3.433513	-7.444102	5.340881	0.862372	-0.460172	0.096559	0.187706			
17780		-3.347700	-7.530125	5.543772	0.862178	-0.459949	0.098005	0.188392			
17781		-3.398667	-7.459931	5.553510	0.861785	-0.460150	0.099872	0.188718			
17782		-3.541009	-7.594094	5.410199	0.861675	-0.459896	0.101270	0.189091			
17783		-3.392862	-7.560238	5.625746	0.861572	-0.459817	0.102908	0.188868			
17784		-3.583873	-7.511008	5.176841	0.860636	-0.461293	0.103977	0.188950			
17785		-3.535205	-7.542206	5.244882	0.860472	-0.461324	0.104748	0.189200			
17786		-3.502586	-7.532310	5.471172	0.860506	-0.461050	0.105469	0.189313			
17787		-3.542135	-7.583903	5.383736	0.860169	-0.461439	0.105864	0.189676			
17788		-3.569521	-7.428531	4.980457	0.860446	-0.460678	0.106623	0.189843			
17789		-3.649292	-7.338884	5.553692	0.860953	-0.459529	0.107480	0.189843			
17790		-3.579760	-7.345103	5.405095	0.860688	-0.459933	0.107225	0.190215			
17791		-3.411483	-7.335796	5.157719	0.860880	-0.459511	0.107376	0.190280			
17792		-3.571349	-7.266190	5.335776	0.860940	-0.459236	0.107636	0.190524			
17793		-3.575656	-7.528400	5.243794	0.861034	-0.458981	0.107968	0.190522			
17794		-3.604094	-7.355493	5.243789	0.861189	-0.458740	0.108699	0.189989			
17795		-3.632951	-7.291546	5.350608	0.861032	-0.459188	0.108821	0.189549			
17796		-3.588143	-7.376639	5.607653	0.861068	-0.459314	0.109306	0.188799			
17797		-3.680307	-7.549721	5.426338	0.860939	-0.459663	0.109248	0.188568			
17798		-3.615664	-7.277278	5.534195	0.861347	-0.458871	0.109393	0.188553			
17799		-3.691874	-7.364967	5.365877	0.861796	-0.458078	0.109457	0.188391			
17800		-3.608778	-7.373124	5.475897	0.862058	-0.457711	0.109167	0.188254			
17801		-3.494518	-7.333744	5.132392	0.862652	-0.456656	0.108756	0.188333			
17802		-3.513323	-7.098427	5.571873	0.863285	-0.455329	0.109202	0.188388			
17803		-3.785640	-7.352395	5.438828	0.863096	-0.455793	0.109054	0.188214			
17804		-3.535657	-7.178031	5.557631	0.863105	-0.455846	0.108395	0.188427			
17805		-3.547946	-7.454307	5.324660	0.863250	-0.455526	0.107387	0.189110			
17806		-3.536725	-7.375446	5.458499	0.863815	-0.454254	0.106836	0.189903			
17807		-3.307634	-6.770373	5.705779	0.864400	-0.452738	0.107437	0.190521			
17808		-3.505098	-6.690261	5.019341	0.863909	-0.452979	0.107773	0.191981			
17809		-3.497229	-7.051405	5.329232	0.863749	-0.452462	0.108143	0.193703			
17810		-3.559107	-7.141700	5.087766	0.862588	-0.453956	0.109405	0.194673			
17811		-3.637437	-6.812646	5.328369	0.861963	-0.454078	0.111421	0.196005			
17812		-3.759427	-7.121070	5.583781	0.860629	-0.455425	0.113169	0.197731			
17813		-3.782196	-7.531920	5.538392	0.859730	-0.456086	0.114975	0.199076			
17814		-3.687981	-7.220610	5.486567	0.859635	-0.455210	0.116721	0.200468			
17815		-3.860273	-7.348189	5.338592	0.859829	-0.453831	0.119155	0.201330			
17816		-4.034904	-7.470699	5.625467	0.860263	-0.452210	0.121150	0.201930			
17817		-4.017275	-7.557193	5.843625	0.860557	-0.451353	0.122478	0.201795			
17818		-4.112342	-7.795102	5.894005	0.860514	-0.451566	0.122860	0.201270			
17819		-4.083295	-7.717649	5.797056	0.860782	-0.451404	0.122843	0.200496			
17820		-3.984353	-7.473732	5.605067	0.860730	-0.452031	0.121899	0.199880			
17821		-3.850225	-7.217409	5.419178	0.861157	-0.451613	0.121246	0.199384			
17822		-3.785331	-6.890881	5.329637	0.861642	-0.450915	0.120930	0.199061			
17823		-3.849647	-6.819148	5.433099	0.862177	-0.449999	0.120973	0.198788			
17824		-3.842314	-6.962046	5.389166	0.862092	-0.450287	0.120518	0.198780			
17825		-3.771063	-7.011996	5.375143	0.862005	-0.450531	0.120128	0.198843			
17826		-3.826106	-7.251031	5.347868	0.861960	-0.450581	0.120303	0.198820			
17827		-3.876607	-7.150005	5.430298	0.862295	-0.449750	0.120892	0.198890			
17828		-3.799193	-6.945786	5.448717	0.862404	-0.449302	0.121377	0.199134			
17829		-3.823441	-7.083723	5.388047	0.862369	-0.449140	0.121896	0.199335			
17830		-3.817094	-7.111697	5.448992	0.862400	-0.448908	0.122235	0.199515			
17831		-3.794047	-7.159288	5.552896	0.862346	-0.448792	0.122626	0.199769			
17832		-3.814568	-7.212300	5.589658	0.862415	-0.448434	0.123304	0.199859			
17833		-3.892994	-7.295150	5.500279	0.862668	-0.447694	0.123938	0.200032			
17834		-3.856713	-7.166959	5.564463	0.862885	-0.447131	0.124418	0.200057			
17835		-3.914597	-7.111575	5.532418	0.862741	-0.447334	0.124717	0.200038			
17836		-3.923140	-7.241470	5.570592	0.862711	-0.447343	0.124949	0.200003			
17837		-3.878544	-7.210284	5.595754	0.862934	-0.446829	0.125406	0.199905			
17838		-3.897299	-7.129478	5.529939	0.863126	-0.446467	0.125591	0.199767			
17839		-3.913507	-7.023523	5.490929	0.863416	-0.445891	0.125960	0.199570			
17840		-3.960761	-6.986721	5.476031	0.863483	-0.445811	0.126006	0.199431			
17841		-3.977028	-7.055732	5.577035	0.863568	-0.445762	0.125963	0.199195			
17842		-3.968752	-7.188890	5.664604	0.863796	-0.445335	0.126155	0.199043			
17843		-3.941634	-7.106269	5.507114	0.864065	-0.444891	0.126074	0.198919			
17844		-3.902758	-7.037418	5.531501	0.864267	-0.444617	0.126031	0.198683			
17845		-3.918420	-7.083141	5.630530	0.864450	-0.444367	0.125964	0.198488			
17846		-3.898866	-7.081805	5.603920	0.864601	-0.444224	0.125589	0.198387			
17847		-3.835866	-7.162112	5.569412	0.864815	-0.443906	0.125333	0.198330			
17848		-3.839796	-7.040178	5.614150	0.865082	-0.443456	0.125108	0.198313			
17849		-3.859597	-7.102021	5.527214	0.865244	-0.443238	0.124964	0.198184			
17850		-3.829274	-6.993009	5.553597	0.865438	-0.442944	0.124738	0.198135			
17851		-3.838774	-6.968707	5.635115	0.865317	-0.443280	0.124369	0.198148			
17852		-3.836816	-7.096347	5.535034	0.865316	-0.443317	0.124117	0.198223			
17853		-3.775416	-6.993568	5.553353	0.865394	-0.443200	0.123843	0.198315			
17854		-3.815426	-7.086513	5.548920	0.865327	-0.443438	0.123538	0.198268			
17855		-3.830698	-7.038864	5.539847	0.865289	-0.443588	0.123544	0.198095			
17856		-3.807768	-7.067558	5.571041	0.865341	-0.443601	0.123278	0.198002			
17857		-3.843874	-7.186242	5.652877	0.865326	-0.443738	0.123109	0.197867			
17858		-3.834019	-7.114152	5.510998	0.865461	-0.443583	0.123042	0.197666			
17859		-3.777030	-7.087920	5.557915	0.865633	-0.443295	0.123076	0.197538			
17860		-3.865528	-6.987162	5.585642	0.866005	-0.442577	0.123087	0.197514			
17861		-3.877664	-7.184380	5.815075	0.866583	-0.441458	0.123163	0.197431			
17862		-3.896546	-7.216621	5.712759	0.867216	-0.440280	0.122971	0.197403			
17863		-3.894973	-7.044214	5.693330	0.868189	-0.438402	0.122749	0.197445			
17864		-3.852171	-7.142802	5.767705	0.869536	-0.435892	0.122523	0.197212			
17865		-3.897755	-6.996460	5.763640	0.871150	-0.432797	0.122594	0.196864			
17866		-3.878454	-6.789518	5.949127	0.872646	-0.429938	0.122493	0.196565			
17867		-3.805701	-6.782846	5.772034	0.873462	-0.428533	0.121796	0.196442			
17868		-3.920609	-6.768232	6.039534	0.873720	-0.428329	0.120384	0.196608			
17869		-3.819961	-7.225182	6.050946	0.873952	-0.428434	0.118471	0.196511			
17870		-3.768892	-7.246489	6.066119	0.875304	-0.426197	0.116878	0.196314			
17871		-3.704587	-7.026731	6.156317	0.877281	-0.422439	0.115658	0.196333			
17872		-3.739961	-6.862925	6.358017	0.879056	-0.419129	0.114333	0.196263			
17873		-3.690482	-6.880368	6.208682	0.880376	-0.417010	0.111922	0.196250			
17874		-3.476948	-6.867431	6.158485	0.881771	-0.414683	0.109564	0.196251			
17875		-3.476412	-6.770738	6.200583	0.883500	-0.411453	0.107393	0.196470			
17876		-3.464894	-6.728853	6.329309	0.885287	-0.408008	0.105388	0.196699			
17877		-3.478794	-6.680969	6.432725	0.886839	-0.405105	0.102997	0.196973			
17878		-3.369876	-6.690335	6.262422	0.888554	-0.401855	0.100516	0.197182			
17879		-3.287996	-6.678639	6.433829	0.890610	-0.397682	0.098263	0.197502			
17880		-3.267557	-6.615114	6.424175	0.892840	-0.392933	0.096421	0.197848			
17881		-3.135768	-6.353890	6.589320	0.895022	-0.388289	0.094489	0.198087			
17882		-3.172772	-6.517142	6.446298	0.896728	-0.384703	0.092817	0.198162			
17883		-3.158715	-6.365116	6.609807	0.898379	-0.381170	0.091077	0.198315			
17884		-3.058039	-6.303406	6.776633	0.899715	-0.378448	0.088987	0.198422			
17885		-3.006249	-6.189651	6.755432	0.900792	-0.376328	0.086855	0.198511			
17886		-3.069065	-6.480390	6.905090	0.902008	-0.373999	0.084573	0.198379			
17887		-3.031602	-6.757576	7.146810	0.903765	-0.370390	0.082156	0.198166			
17888		-2.830936	-6.803807	7.025835	0.906080	-0.365434	0.080064	0.197652			
17889		-2.851366	-6.400669	6.998103	0.908771	-0.359426	0.078471	0.196952			
17890		-2.878784	-6.139143	7.277510	0.911491	-0.353240	0.076683	0.196281			
17891		-2.780260	-6.134933	7.292023	0.914179	-0.347046	0.074870	0.195526			
17892		-2.718962	-5.981810	7.310833	0.916809	-0.340779	0.073120	0.194894			
17893		-2.719955	-5.770101	7.369127	0.919490	-0.334075	0.071449	0.194493			
17894		-2.624543	-5.699585	7.419792	0.922158	-0.327177	0.069658	0.194237			
17895		-2.474523	-5.671732	7.642970	0.924789	-0.320167	0.068306	0.193891			
17896		-2.591974	-5.481067	7.628063	0.927464	-0.312826	0.066976	0.193561			
17897		-2.501370	-5.222954	7.770970	0.929732	-0.306586	0.065243	0.193255			
17898		-2.347620	-5.470041	7.691386	0.931892	-0.300676	0.063501	0.192715			
17899		-2.370186	-5.374304	7.740619	0.934205	-0.293979	0.062608	0.192138			
17900		-2.231612	-5.099730	7.815742	0.936689	-0.286616	0.061835	0.191419			
17901		-2.186789	-4.896088	8.047638	0.938922	-0.279818	0.061139	0.190761			
17902		-2.196096	-4.867933	7.991111	0.940919	-0.273505	0.060526	0.190272			
17903		-2.079993	-4.823340	8.136317	0.942992	-0.266729	0.060007	0.189789			
17904		-2.029234	-4.618878	8.328168	0.944908	-0.260207	0.059739	0.189400			
17905		-2.135268	-4.531469	8.461981	0.946688	-0.254121	0.059163	0.188954			
17906		-2.002490	-4.619053	8.576271	0.948335	-0.248450	0.058302	0.188506			
17907		-2.040434	-4.518919	8.596970	0.950125	-0.241994	0.057597	0.188105			
17908		-1.975822	-4.442154	8.642798	0.952033	-0.234828	0.057010	0.187720			
17909		-1.992957	-4.343640	8.756985	0.954102	-0.226997	0.056259	0.187076			
17910		-1.845307	-4.194817	8.705388	0.956199	-0.218779	0.055757	0.186307			
17911		-1.920852	-3.955181	8.751396	0.958424	-0.209679	0.055310	0.185472			
17912		-1.818500	-3.686863	9.004904	0.960528	-0.201012	0.054461	0.184430			
17913		-1.861729	-3.823129	8.920648	0.962505	-0.192886	0.053362	0.183117			
17914		-1.730956	-3.630131	8.894962	0.964588	-0.183788	0.052700	0.181701			
17915		-1.693379	-3.340706	9.049793	0.966656	-0.174361	0.052115	0.180164			
17916		-1.665051	-3.094260	9.237329	0.968613	-0.165292	0.051259	0.178436			
17917		-1.625620	-3.215180	9.197191	0.970538	-0.156451	0.050129	0.176255			
17918		-1.528693	-3.113693	9.215105	0.972550	-0.146633	0.049528	0.173760			
17919		-1.498477	-3.119518	9.225797	0.974617	-0.136314	0.049081	0.170680			
17920		-1.403777	-3.007543	8.783378	0.976673	-0.125305	0.049469	0.167219			
17921		-1.381259	-2.222908	9.007726	0.978810	-0.111867	0.051172	0.163703			
17922		-1.280624	-1.208096	9.291112	0.980434	-0.101153	0.052746	0.160422			
17923		-1.284474	-0.782111	8.975838	0.981492	-0.093526	0.054142	0.158096			
17924		-1.203494	-0.625745	8.976284	0.982134	-0.088438	0.055400	0.156596			
17925		-1.220603	-0.443836	9.030098	0.982294	-0.087132	0.056506	0.155927			
17926		-1.300892	-0.816136	9.422650	0.982169	-0.088446	0.057271	0.155697			
17927		-1.431479	-1.502628	9.532836	0.981966	-0.090434	0.057791	0.155646			
17928		-1.326433	-1.889578	9.517656	0.981907	-0.090872	0.058222	0.155597			
17929		-1.338917	-1.974755	9.601417	0.981778	-0.091308	0.059388	0.155720			
17930		-1.427251	-1.660023	9.730988	0.981704	-0.091066	0.060340	0.155957			
17931		-1.466214	-1.478192	9.799021	0.981620	-0.091333	0.060916	0.156109			
17932		-1.518278	-1.651890	9.775800	0.981523	-0.092115	0.060962	0.156242			
17933		-1.507024	-1.729576	9.648870	0.981413	-0.093124	0.060937	0.156344			
17934		-1.552866	-1.709601	9.486679	0.981325	-0.093813	0.060971	0.156473			
17935		-1.523584	-1.476137	9.720443	0.981214	-0.094488	0.060881	0.156794			
17936		-1.561914	-1.768555	9.678140	0.981122	-0.095476	0.060563	0.156896			
17937		-1.529453	-2.011514	9.472486	0.981102	-0.095782	0.060485	0.156866			
17938		-1.477417	-1.790642	9.566863	0.981178	-0.094970	0.060668	0.156810			
17939		-1.564817	-1.630963	9.611085	0.981198	-0.094501	0.060940	0.156867			
17940		-1.554558	-1.651839	9.478541	0.981224	-0.094296	0.060902	0.156840			
17941		-1.541573	-1.766610	9.459932	0.981247	-0.094226	0.060919	0.156733			
17942		-1.532424	-1.637418	9.537028	0.981266	-0.093871	0.061204	0.156717			
17943		-1.529212	-1.515505	9.610709	0.981262	-0.093806	0.061252	0.156759			
17944		-1.526281	-1.652628	9.531613	0.981228	-0.093990	0.061273	0.156855			
17945		-1.519436	-1.601787	9.571853	0.981181	-0.094166	0.061090	0.157110			
17946		-1.540817	-1.700927	9.702343	0.981120	-0.094648	0.060918	0.157268			
17947		-1.523038	-1.828847	9.629120	0.981101	-0.094804	0.060644	0.157399			
17948		-1.465621	-1.745205	9.613310	0.981107	-0.094503	0.060568	0.157574			
17949		-1.489446	-1.607167	9.533523	0.981121	-0.094200	0.060370	0.157746			
17950		-1.523081	-1.661833	9.551630	0.981116	-0.094158	0.060178	0.157876			
17951		-1.510056	-1.651706	9.577406	0.981136	-0.093930	0.059907	0.157992			
17952		-1.463229	-1.616726	9.543169	0.981113	-0.094063	0.059755	0.158109			
17953		-1.482572	-1.652278	9.445898	0.981087	-0.094302	0.059506	0.158226			
17954		-1.484577	-1.707396	9.563084	0.981044	-0.094759	0.059200	0.158334			
17955		-1.491135	-1.752579	9.516308	0.981018	-0.094971	0.059152	0.158381			
17956		-1.474240	-1.769710	9.470247	0.981044	-0.094628	0.059200	0.158412			
17957		-1.468809	-1.580924	9.400802	0.981062	-0.094119	0.059434	0.158511			
17958		-1.497499	-1.431040	9.469828	0.981031	-0.093953	0.059698	0.158702			
17959		-1.494489	-1.618081	9.497870	0.980965	-0.094316	0.059769	0.158868			
17960		-1.480571	-1.743998	9.445306	0.980898	-0.094605	0.059967	0.159041			
17961		-1.487812	-1.642634	9.532660	0.980834	-0.094639	0.060293	0.159288			
17962		-1.494123	-1.635858	9.575923	0.980779	-0.094741	0.060374	0.159537			
17963		-1.518701	-1.614589	9.476229	0.980720	-0.094704	0.060470	0.159885			
17964		-1.558721	-1.442058	9.479838	0.980653	-0.094453	0.060507	0.160431			
17965		-1.617231	-1.266774	9.482455	0.980519	-0.094511	0.060285	0.161293			
17966		-1.640316	-1.383038	9.491844	0.980340	-0.094923	0.059691	0.162359			
17967		-1.556732	-1.770667	9.552908	0.980211	-0.094994	0.059254	0.163252			
17968		-1.553239	-1.884963	9.606758	0.980073	-0.094972	0.058997	0.164182			
17969		-1.534509	-1.853618	9.651664	0.979919	-0.095151	0.058767	0.165081			
17970		-1.500045	-1.945976	9.654405	0.979831	-0.095128	0.058546	0.165693			
17971		-1.454230	-1.832843	9.617287	0.979737	-0.095391	0.058015	0.166282			
17972		-1.351063	-1.998403	9.591348	0.979786	-0.094975	0.057678	0.166352			
17973		-1.421755	-2.015736	9.564437	0.979928	-0.093697	0.057758	0.166210			
17974		-1.451646	-1.591998	9.634042	0.980033	-0.092551	0.057723	0.166248			
17975		-1.404628	-1.465288	9.545838	0.980072	-0.092062	0.057519	0.166359			
17976		-1.499136	-1.394769	9.591169	0.980002	-0.092454	0.057022	0.166726			
17977		-1.432981	-1.485969	9.558450	0.979909	-0.092860	0.056390	0.167258			
17978		-1.366673	-1.774544	9.507512	0.979856	-0.092934	0.055891	0.167693			
17979		-1.396969	-1.880366	9.456436	0.979830	-0.092683	0.055818	0.168009			
17980		-1.424784	-1.565505	9.614199	0.979836	-0.091934	0.056045	0.168312			
17981		-1.381055	-1.473781	9.608075	0.979756	-0.091983	0.056170	0.168705			
17982		-1.506737	-1.723478	9.548734	0.979644	-0.092438	0.056141	0.169121			
17983		-1.445913	-1.678416	9.571770	0.979613	-0.092218	0.056010	0.169461			
17984		-1.396987	-1.485192	9.654415	0.979558	-0.091926	0.056102	0.169909			
17985		-1.459593	-1.465208	9.716752	0.979418	-0.092316	0.055976	0.170544			
17986		-1.427140	-1.679482	9.542198	0.979297	-0.092412	0.055703	0.171274			
17987		-1.447061	-1.891748	9.568691	0.979241	-0.091758	0.055819	0.171907			
17988		-1.455503	-1.908783	9.651644	0.979363	-0.089940	0.056098	0.172082			
17989		-1.396385	-1.565537	9.688097	0.979483	-0.088243	0.056192	0.172246			
17990		-1.372058	-1.353402	9.591812	0.979536	-0.086957	0.056311	0.172561			
17991		-1.513956	-1.577935	9.568797	0.979554	-0.086325	0.056280	0.172784			
17992		-1.410039	-1.740608	9.554822	0.979653	-0.085502	0.056142	0.172677			
17993		-1.346757	-1.640922	9.561652	0.979771	-0.084444	0.056247	0.172496			
17994		-1.350777	-1.437554	9.532643	0.979850	-0.083639	0.056561	0.172335			
17995		-1.469537	-1.397876	9.695289	0.979935	-0.082932	0.056479	0.172219			
17996		-1.299299	-1.381447	9.562518	0.980008	-0.082263	0.056499	0.172119			
17997		-1.425993	-1.607536	9.564635	0.980074	-0.081433	0.056767	0.172050			
17998		-1.427841	-1.533925	9.574104	0.980226	-0.079790	0.057108	0.171838			
17999		-1.402702	-1.454260	9.638052	0.980403	-0.077920	0.057630	0.171512			
18000		-1.372277	-1.344393	9.587566	0.980575	-0.076104	0.058164	0.171165			
18001		-1.426344	-1.348874	9.532271	0.980752	-0.074148	0.058781	0.170801			
18002		-1.394505	-1.344005	9.644034	0.980932	-0.072329	0.059354	0.170349			
18003		-1.417701	-1.435792	9.545940	0.981129	-0.070614	0.059979	0.169713			
18004		-1.374003	-1.231258	9.545237	0.981341	-0.068774	0.060629	0.169008			
18005		-1.346474	-1.193472	9.552596	0.981556	-0.066558	0.061482	0.168338			
18006		-1.425724	-1.119895	9.711271	0.981768	-0.064666	0.062297	0.167536			
18007		-1.510040	-1.040522	9.677592	0.981987	-0.063258	0.062711	0.166635			
18008		-1.421685	-0.934277	9.591156	0.982191	-0.062087	0.062617	0.165909			
18009		-1.229310	-0.860471	9.538723	0.982292	-0.061248	0.062909	0.165509			
18010		-1.444272	-0.869623	9.539386	0.982302	-0.060774	0.063490	0.165405			
18011		-1.469021	-0.949479	9.542483	0.982324	-0.060270	0.063921	0.165294			
18012		-1.416284	-0.920544	9.584386	0.982328	-0.059457	0.064632	0.165286			
18013		-1.497199	-0.907888	9.676417	0.982292	-0.058477	0.065310	0.165583			
18014		-1.527318	-0.934334	9.702414	0.982261	-0.057703	0.066002	0.165763			
18015		-1.533381	-0.991537	9.742664	0.982279	-0.056257	0.066742	0.165860			
18016		-1.511665	-0.832893	9.813681	0.982278	-0.055135	0.066913	0.166173			
18017		-1.562443	-0.880914	9.719164	0.982254	-0.054030	0.067552	0.166417			
18018		-1.580584	-0.916879	9.681966	0.982301	-0.052304	0.067822	0.166580			
18019		-1.569535	-0.923158	9.767596	0.982327	-0.050774	0.068275	0.166716			
18020		-1.617589	-0.864043	9.630214	0.982386	-0.049602	0.068441	0.166652			
18021		-1.633392	-0.799161	9.680669	0.982555	-0.047708	0.068370	0.166239			
18022		-1.464995	-0.743066	9.771752	0.982686	-0.046641	0.067893	0.165960			
18023		-1.474768	-0.784893	9.676394	0.982849	-0.045439	0.067080	0.165663			
18024		-1.474116	-0.761099	9.638380	0.983008	-0.043867	0.066716	0.165288			
18025		-1.608062	-0.767452	9.729132	0.983204	-0.042555	0.065893	0.164794			
18026		-1.510106	-0.804621	9.668415	0.983472	-0.041189	0.064731	0.163998			
18027		-1.353513	-0.636646	9.693218	0.983769	-0.039950	0.063646	0.162949			
18028		-1.334632	-0.620708	9.615574	0.984063	-0.038448	0.062331	0.162040			
18029		-1.446554	-0.611370	9.735495	0.984338	-0.037617	0.060917	0.161101			
18030		-1.359699	-0.556874	9.787813	0.984690	-0.037108	0.058692	0.159885			
18031		-1.203549	-0.589150	9.656465	0.984988	-0.037113	0.056650	0.158781			
18032		-1.307664	-0.542468	9.741619	0.985326	-0.037202	0.054335	0.157471			
18033		-1.140269	-0.599919	9.646586	0.985681	-0.037661	0.051417	0.156109			
18034		-1.137884	-0.699233	9.758848	0.985987	-0.037859	0.048976	0.154913			
